year,month,hour,time_range,death,injuries,Longitude,Latitude,total_people
2018,May,10,Morning,NA,NA,-79.611512781,43.732113214,0
2018,May,5,Night,NA,NA,-79.282416916,43.7505509530001,0
2018,May,22,Evening,NA,NA,-79.330945777,43.7974712880001,0
2018,May,NA,Night,NA,1,-79.358685365,43.662429102,1
2018,May,22,Evening,NA,NA,-79.331986829,43.719439752,0
2018,May,21,Evening,NA,NA,-79.333615976,43.798047888,0
2018,May,17,Afternoon,NA,NA,-79.278069478,43.705001709,0
2018,May,16,Afternoon,NA,NA,-79.3467765089999,43.684026584,0
2018,May,23,Evening,NA,NA,-79.330945777,43.7974712880001,0
2018,May,22,Evening,NA,2,-79.372818657,43.669240409,2
2018,May,22,Evening,NA,1,-79.398879434,43.6495480890001,1
2018,May,14,Afternoon,NA,NA,-79.365488057,43.658167797,0
2018,May,23,Evening,NA,1,-79.4509501159999,43.722784655,1
2018,May,23,Evening,1,NA,-79.3901793479999,43.6713604120001,1
2018,May,NA,Night,1,NA,-79.224216774,43.8044884,1
2018,May,14,Afternoon,NA,NA,-79.218668776,43.8064772000001,0
2018,May,22,Evening,NA,NA,-79.5047096439999,43.7157375460001,0
2018,May,18,Evening,NA,1,-79.2317447739999,43.776431207,1
2018,May,23,Evening,1,NA,-79.380912946,43.656324795,1
2018,May,22,Evening,NA,1,-79.538218382,43.7337424510001,1
2018,May,2,Night,NA,NA,-79.5047096439999,43.7157375460001,0
2018,June,10,Morning,NA,NA,-79.3700991539999,43.6561628950001,0
2018,June,2,Night,NA,1,-79.392104938,43.6496469890001,1
2018,June,18,Evening,NA,NA,-79.3614897629999,43.663158802,0
2018,June,20,Evening,NA,NA,-79.4587584229999,43.6685990440001,0
2018,June,23,Evening,1,NA,-79.509334268,43.6026043260001,1
2018,June,19,Evening,NA,NA,-79.5843182089999,43.6922384910001,0
2018,June,NA,Night,NA,1,-79.2841827829999,43.7195642780001,1
2018,June,6,Morning,NA,NA,-79.4403179,43.691481976,0
2018,June,3,Night,NA,1,-79.519674514,43.7659004860001,1
2018,June,1,Night,NA,NA,-79.325898767,43.784531735,0
2018,June,22,Evening,NA,NA,-79.3709105579999,43.667910007,0
2018,June,22,Evening,NA,NA,-79.2814605149999,43.7482186550001,0
2018,June,17,Afternoon,NA,2,-79.2739742269999,43.822499932,2
2018,June,22,Evening,NA,NA,-79.515627712,43.749145578,0
2018,June,2,Night,NA,NA,-79.400069133,43.644440784,0
2018,June,14,Afternoon,NA,NA,-79.5005941749999,43.6901367780001,0
2018,June,2,Night,NA,NA,-79.3041119709999,43.772360521,0
2018,June,22,Evening,NA,1,-79.427358224,43.638955883,1
2018,June,2,Night,NA,NA,-79.391770337,43.644730084,0
2018,June,21,Evening,NA,1,-79.3505867649999,43.6430468820001,1
2018,June,20,Evening,NA,1,-79.5163309129999,43.751892281,1
2018,June,14,Afternoon,NA,NA,-79.248507512,43.7119420080001,0
2018,June,21,Evening,NA,1,-79.338171102,43.67242586,1
2018,June,1,Night,1,NA,-79.443874842,43.719490657,1
2018,June,2,Night,2,NA,-79.576413874,43.7384695740001,2
2018,June,2,Night,1,NA,-79.371002854,43.6582965970001,1
2018,June,22,Evening,NA,1,-79.5031233459999,43.704702852,1
2018,June,1,Night,NA,2,-79.372743252,43.655604795,2
2018,June,2,Night,NA,NA,-79.392845536,43.6405596800001,0
2018,June,16,Afternoon,NA,1,-79.509597645,43.7248922460001,1
2018,June,3,Night,NA,NA,-79.586595568,43.7371585760001,0
2018,June,17,Afternoon,NA,NA,-79.5096539899999,43.739681841,0
2018,June,19,Evening,2,1,-79.393644437,43.6493182880001,3
2018,July,4,Night,NA,NA,-79.514730516,43.7672126890001,0
2018,July,22,Evening,1,3,-79.402329834,43.655229896,4
2018,July,2,Night,NA,1,-79.400069133,43.644440784,1
2018,July,20,Evening,NA,NA,-79.2224390969999,43.7492820860001,0
2018,July,NA,Night,NA,NA,-79.510393218,43.749211679,0
2018,July,23,Evening,NA,NA,-79.534054779,43.6898145850001,0
2018,July,1,Night,NA,NA,-79.1265766619999,43.788819264,0
2018,July,3,Night,1,NA,-79.514730516,43.7672126890001,1
2018,July,21,Evening,NA,1,-79.4048602409999,43.6724191160001,1
2018,July,2,Night,1,NA,-79.518741914,43.7692318860001,1
2018,July,22,Evening,NA,NA,-79.5012039279999,43.7526212810001,0
2018,July,23,Evening,NA,1,-79.235438319,43.7072899180001,1
2018,July,2,Night,NA,NA,-79.529362743,43.7051658510001,0
2018,July,1,Night,NA,1,-79.5603622519999,43.695947479,1
2018,July,17,Afternoon,NA,2,-79.3209136679999,43.759362121,2
2018,July,22,Evening,NA,NA,-79.305151799,43.7971070050001,0
2018,July,23,Evening,NA,NA,-79.343590422,43.7074162800001,0
2018,July,3,Night,NA,NA,-79.338182355,43.7891760420001,0
2018,July,18,Evening,NA,1,-79.4473049859999,43.696332066,1
2018,July,2,Night,NA,1,-79.250921761,43.7544104750001,1
2018,July,NA,Night,2,13,-79.3519536919999,43.677555554,15
2018,July,15,Afternoon,NA,1,-79.5021858439999,43.712753246,1
2018,July,3,Night,NA,1,-79.396302979,43.7839955040001,1
2018,July,11,Morning,1,NA,-79.568822008,43.7547251020001,1
2018,July,2,Night,NA,NA,-79.606675672,43.7337807580001,0
2018,July,4,Night,NA,NA,-79.277907123,43.7573900530001,0
2018,August,21,Evening,NA,1,-79.352225469,43.6600825,1
2018,August,21,Evening,NA,NA,-79.2814605149999,43.7482186550001,0
2018,August,3,Night,NA,NA,-79.560612785,43.6839214670001,0
2018,August,23,Evening,NA,NA,-79.447736218,43.6597751150001,0
2018,August,5,Night,NA,NA,-79.397887435,43.652259192,0
2018,August,22,Evening,NA,NA,-79.356949361,43.6492777880001,0
2018,August,18,Evening,NA,NA,-79.3015962599999,43.7153245740001,0
2018,August,19,Evening,NA,NA,-79.447736218,43.6597751150001,0
2018,August,12,Afternoon,NA,1,-79.5163309129999,43.751892281,1
2018,August,13,Afternoon,NA,NA,-79.369123825,43.791297332,0
2018,August,2,Night,NA,NA,-79.199054669,43.8002900920001,0
2018,August,19,Evening,NA,1,-79.331470365,43.7712043190001,1
2018,August,1,Night,NA,NA,-79.279993772,43.6986535180001,0
2018,August,17,Afternoon,NA,2,-79.369123825,43.791297332,2
2018,August,13,Afternoon,NA,NA,-79.226240906,43.762196412,0
2018,August,13,Afternoon,NA,NA,-79.517043612,43.754831783,0
2018,August,19,Evening,NA,NA,-79.52018321,43.752483882,0
2018,August,1,Night,NA,3,-79.508609544,43.7208566460001,3
2018,August,20,Evening,NA,1,-79.377923373,43.721735013,1
2018,August,12,Afternoon,NA,1,-79.588139369,43.746318473,1
2018,August,13,Afternoon,NA,NA,-79.480268797,43.6833245060001,0
2018,August,14,Afternoon,NA,NA,-79.4937485029999,43.671669933,0
2018,August,23,Evening,NA,1,-79.371729156,43.666512106,1
2018,August,23,Evening,1,NA,-79.589413469,43.7320182770001,1
2018,August,23,Evening,NA,NA,-79.162136123,43.78875558,0
2018,August,20,Evening,NA,1,-79.451300816,43.639336792,1
2018,August,21,Evening,NA,1,-79.613307583,43.732169893,1
2018,August,2,Night,1,NA,-79.364765956,43.652987892,1
2018,August,22,Evening,NA,1,-79.279444713,43.761323247,1
2018,August,21,Evening,NA,1,-79.331986829,43.719439752,1
2018,August,4,Night,NA,1,-79.184896405,43.7648811020001,1
2018,August,NA,Night,NA,NA,-79.259718129,43.7876962650001,0
2018,August,NA,Night,NA,NA,-79.223203532,43.77020542,0
2018,August,9,Morning,1,NA,-79.500949173,43.6913298750001,1
2018,August,2,Night,1,NA,-79.34061921,43.679761779,1
2018,August,2,Night,NA,NA,-79.296936194,43.747626541,0
2018,August,3,Night,NA,NA,-79.443783164,43.708999557,0
2018,August,3,Night,NA,1,-79.252051335,43.7358646820001,1
2018,August,NA,Night,NA,NA,-79.3006163639999,43.7197980660001,0
2018,August,11,Morning,NA,1,-79.49175221,43.6671777500001,1
2018,August,23,Evening,NA,1,-79.5901152659999,43.737447976,1
2018,August,14,Afternoon,NA,NA,-79.451306216,43.723657055,0
2018,August,23,Evening,NA,NA,-79.248072441,43.736691981,0
2018,August,8,Morning,1,NA,-79.2755758769999,43.701504217,1
2018,August,23,Evening,NA,NA,-79.455136994,43.689900478,0
2018,September,1,Night,1,1,-79.209866083,43.809514403,2
2018,September,21,Evening,NA,NA,-79.555981134,43.7169627530001,0
2018,September,19,Evening,1,NA,-79.4033245319999,43.6357484750001,1
2018,September,2,Night,NA,1,-79.438689502,43.691429277,1
2018,September,3,Night,NA,NA,-79.614716383,43.7438893350001,0
2018,September,15,Afternoon,NA,1,-79.227985764,43.7667191260001,1
2018,September,21,Evening,NA,1,-79.288250503,43.755854942,1
2018,September,22,Evening,NA,NA,-79.5686956749999,43.6494272130001,0
2018,September,9,Morning,NA,NA,-79.5586184429999,43.717966877,0
2018,September,19,Evening,NA,1,-79.254740538,43.78792967,1
2018,September,15,Afternoon,1,NA,-79.463169116,43.674040033,1
2018,September,19,Evening,NA,NA,-79.5113426189999,43.750118082,0
2018,September,11,Morning,NA,1,-79.255725322,43.7289092880001,1
2018,September,12,Afternoon,NA,1,-79.566196474,43.651444112,1
2018,September,21,Evening,NA,NA,-79.452406228,43.7795954200001,0
2018,September,18,Evening,1,NA,-79.232040073,43.7430304810001,1
2018,September,22,Evening,NA,1,-79.3255074369999,43.703682793,1
2018,September,2,Night,NA,1,-79.494706102,43.777689971,1
2018,September,5,Night,NA,NA,-79.232964846,43.779536701,0
2018,September,4,Night,NA,NA,-79.566040329,43.7605865140001,0
2018,September,19,Evening,NA,NA,-79.480806139,43.7204974470001,0
2018,September,19,Evening,NA,NA,-79.4876543459999,43.706371253,0
2018,September,11,Morning,NA,NA,-79.516483239,43.709646644,0
2018,September,2,Night,NA,NA,-79.440833497,43.692650574,0
2018,September,21,Evening,NA,NA,-79.360986662,43.661921001,0
2018,September,21,Evening,1,NA,-79.2622144269999,43.7882056650001,1
2018,September,6,Morning,NA,NA,-79.514730516,43.7672126890001,0
2018,September,19,Evening,NA,1,-79.5079017199999,43.759287785,1
2018,September,1,Night,NA,1,-79.473897589,43.690413686,1
2018,September,NA,Night,NA,NA,-79.3860893249999,43.7918509410001,0
2018,September,20,Evening,1,1,-79.344820457,43.772690416,2
2018,September,17,Afternoon,NA,1,-79.4910422999999,43.763497156,1
2018,September,8,Morning,NA,2,-79.549328772,43.727296229,2
2018,September,16,Afternoon,1,NA,-79.36273506,43.6594305990001,1
2018,September,21,Evening,NA,NA,-79.353015638,43.787344628,0
2018,September,21,Evening,NA,NA,-79.518262393,43.7400503540001,0
2018,October,18,Evening,NA,NA,-79.476578826,43.764316653,0
2018,October,21,Evening,1,NA,-79.494706102,43.777689971,1
2018,October,20,Evening,NA,NA,-79.564762881,43.6557709190001,0
2018,October,2,Night,NA,NA,-79.227985764,43.7667191260001,0
2018,October,13,Afternoon,1,NA,-79.298792388,43.7837043430001,1
2018,October,19,Evening,NA,NA,-79.298792388,43.7837043430001,0
2018,October,NA,Night,NA,NA,-79.548667041,43.7013188550001,0
2018,October,3,Night,NA,NA,-79.425321325,43.637353181,0
2018,October,20,Evening,NA,1,-79.3799562459999,43.6540727930001,1
2018,October,4,Night,NA,1,-79.452432696,43.6892908790001,1
2018,October,2,Night,NA,NA,-79.373332453,43.6604213000001,0
2018,October,14,Afternoon,1,NA,-79.490194754,43.7347131610001,1
2018,October,2,Night,NA,NA,-79.4435353439999,43.722827855,0
2018,October,3,Night,NA,NA,-79.3932779369999,43.6484030880001,0
2018,October,14,Afternoon,NA,NA,-79.4473656,43.688606681,0
2018,October,19,Evening,NA,NA,-79.318085772,43.764524722,0
2018,October,19,Evening,NA,NA,-79.583797572,43.746809678,0
2018,October,20,Evening,NA,NA,-79.501486095,43.741497242,0
2018,October,21,Evening,NA,NA,-79.5863663709999,43.732501578,0
2018,October,4,Night,NA,1,-79.250926556,43.7963979,1
2018,October,21,Evening,NA,NA,-79.465607301,43.6846849,0
2018,October,2,Night,NA,NA,-79.522020319,43.6220130230001,0
2018,October,22,Evening,NA,NA,-79.510393218,43.749211679,0
2018,October,21,Evening,NA,1,-79.451300816,43.639336792,1
2018,October,21,Evening,NA,1,-79.219549871,43.7366869890001,1
2018,October,3,Night,NA,NA,-79.394404935,43.640140579,0
2018,October,3,Night,NA,NA,-79.2286147779999,43.813629254,0
2018,October,20,Evening,NA,NA,-79.3437464569999,43.7758819160001,0
2018,October,19,Evening,NA,2,-79.582614672,43.733967679,2
2018,October,22,Evening,NA,NA,-79.3436115,43.675857561,0
2018,October,18,Evening,NA,NA,-79.4714578369999,43.7678229580001,0
2018,October,23,Evening,NA,NA,-79.224185376,43.807908007,0
2018,November,22,Evening,NA,1,-79.367588755,43.6563596950001,1
2018,November,4,Night,NA,1,-79.403195732,43.645188385,1
2018,November,3,Night,NA,1,-79.314924444,43.693015314,1
2018,November,2,Night,NA,1,-79.4743615089999,43.6765180300001,1
2018,November,17,Afternoon,NA,1,-79.599399668,43.730878569,1
2018,November,15,Afternoon,NA,1,-79.4395511929999,43.6961625690001,1
2018,November,23,Evening,NA,NA,-79.5047096439999,43.7157375460001,0
2018,November,17,Afternoon,NA,1,-79.589897166,43.738804874,1
2018,November,22,Evening,NA,NA,-79.4226700089999,43.703844073,0
2018,November,1,Night,NA,NA,-79.508030918,43.7480628760001,0
2018,November,5,Night,NA,NA,-79.5168916119999,43.751818481,0
2018,November,2,Night,NA,NA,-79.482055244,43.726666147,0
2018,November,19,Evening,NA,NA,-79.5560951259999,43.762548908,0
2018,November,21,Evening,NA,NA,-79.2224390969999,43.7492820860001,0
2018,November,NA,Night,1,NA,-79.5304105399999,43.7194885450001,1
2018,November,19,Evening,NA,NA,-79.4410149549999,43.720123657,0
2018,November,4,Night,NA,1,-79.4112069349999,43.665137009,1
2018,November,13,Afternoon,1,NA,-79.189439205,43.7676907960001,1
2018,November,19,Evening,NA,NA,-79.580581282,43.7199705620001,0
2018,November,20,Evening,NA,1,-79.514730516,43.7672126890001,1
2018,November,2,Night,NA,NA,-79.400069133,43.644440784,0
2018,November,23,Evening,NA,NA,-79.438230979,43.7302779550001,0
2018,November,23,Evening,NA,NA,-79.570395913,43.676336812,0
2018,November,NA,Night,NA,NA,-79.518262393,43.7400503540001,0
2018,November,1,Night,NA,1,-79.44817842,43.7191307570001,1
2018,November,18,Evening,NA,NA,-79.3015962599999,43.7153245740001,0
2018,November,19,Evening,NA,1,-79.4471088889999,43.6947011680001,1
2018,November,18,Evening,NA,NA,-79.443874842,43.719490657,0
2018,November,20,Evening,NA,1,-79.5081528439999,43.719074946,1
2018,November,NA,Night,NA,NA,-79.178867607,43.7632910090001,0
2018,November,2,Night,NA,NA,-79.2814605149999,43.7482186550001,0
2018,November,6,Morning,NA,NA,-79.3349477259999,43.7187265520001,0
2018,December,2,Night,NA,1,-79.421183226,43.6437237870001,1
2018,December,19,Evening,NA,NA,-79.4937485029999,43.671669933,0
2018,December,5,Night,NA,NA,-79.519674514,43.7659004860001,0
2018,December,16,Afternoon,NA,NA,-79.4376296679999,43.7175095590001,0
2018,December,5,Night,NA,1,-79.4994715139999,43.7783211830001,1
2018,December,21,Evening,NA,NA,-79.3737202579999,43.671321511,0
2018,December,18,Evening,NA,NA,-79.2218329459999,43.766665323,0
2018,December,19,Evening,NA,1,-79.300556252,43.688447124,1
2018,December,NA,Night,NA,NA,-79.2915159779999,43.7269136620001,0
2018,December,NA,Night,NA,NA,-79.209571592,43.7464852900001,0
2018,December,20,Evening,NA,NA,-79.427823824,43.635211879,0
2018,December,23,Evening,NA,1,-79.193329996,43.7853393930001,1
2018,December,21,Evening,NA,1,-79.255617829,43.735095282,1
2018,December,18,Evening,1,NA,-79.548667041,43.7013188550001,1
2018,December,NA,Night,NA,NA,-79.193917603,43.760195793,0
2018,December,NA,Night,NA,NA,-79.343590422,43.7074162800001,0
2018,December,20,Evening,NA,1,-79.341340324,43.707951979,1
2018,December,23,Evening,NA,1,-79.232227803,43.7861993930001,1
2018,December,3,Night,NA,1,-79.381004643,43.641754781,1
2018,December,NA,Night,NA,NA,-79.56554099,43.630542516,0
2018,December,16,Afternoon,NA,1,-79.511637918,43.766043989,1
2018,December,19,Evening,NA,1,-79.4787230589999,43.701747862,1
2018,December,6,Morning,1,NA,-79.517706212,43.7589951860001,1
2018,December,1,Night,NA,1,-79.233111475,43.812673956,1
2018,December,10,Morning,NA,1,-79.418384735,43.6818070210001,1
2018,December,NA,Night,1,1,-79.397630534,43.644944684,2
2018,December,15,Afternoon,NA,NA,-79.52018321,43.752483882,0
2018,December,1,Night,NA,NA,-79.437458621,43.642707692,0
2018,December,22,Evening,NA,NA,-79.278069478,43.705001709,0
2018,December,20,Evening,NA,NA,-79.2203278699999,43.7359934890001,0
2018,December,6,Morning,NA,NA,-79.4011443329999,43.636914876,0
2018,December,7,Morning,NA,NA,-79.449303217,43.7208611560001,0
2018,December,21,Evening,1,2,-79.5857761789999,43.75094238,3
2018,December,4,Night,NA,1,-79.448911314,43.7175130570001,1
2018,December,3,Night,NA,1,-79.4031962139999,43.754203289,1
2018,December,19,Evening,NA,NA,-79.563220077,43.6526475150001,0
2018,December,5,Night,NA,1,-79.553826336,43.718064954,1
2018,December,NA,Night,NA,NA,-79.564762881,43.6557709190001,0
2018,December,23,Evening,NA,1,-79.288263593,43.7832893390001,1
2018,December,4,Night,NA,NA,-79.279993772,43.6986535180001,0
2018,December,4,Night,NA,NA,-79.278703574,43.6999964170001,0
2018,December,9,Morning,NA,1,-79.514730516,43.7672126890001,1
2018,December,6,Morning,NA,NA,-79.4436820019999,43.6883858830001,0
2018,December,21,Evening,NA,NA,-79.229589012,43.829536498,0
2018,December,19,Evening,NA,1,-79.516692812,43.7518585810001,1
2018,December,19,Evening,NA,NA,-79.443783164,43.708999557,0
2018,December,2,Night,NA,1,-79.418845827,43.644169687,1
2018,December,13,Afternoon,NA,1,-79.516479712,43.752504081,1
2018,December,18,Evening,NA,NA,-79.5047096439999,43.7157375460001,0
2019,January,5,Night,NA,1,-79.4403179,43.691481976,1
2019,January,18,Evening,NA,1,-79.154260956,43.799986666,1
2019,January,19,Evening,NA,NA,-79.302811371,43.76720142,0
2019,January,4,Night,NA,NA,-79.344820457,43.772690416,0
2019,January,2,Night,NA,1,-79.327238918,43.674531287,1
2019,January,20,Evening,NA,NA,-79.322120869,43.773523821,0
2019,January,16,Afternoon,NA,1,-79.4540000069999,43.716414856,1
2019,January,20,Evening,NA,1,-79.317763971,43.7765172250001,1
2019,January,14,Afternoon,NA,2,-79.305791636,43.668755608,2
2019,January,23,Evening,NA,NA,-79.438276586,43.7017634630001,0
2019,January,22,Evening,1,NA,-79.559929267,43.722845522,1
2019,January,13,Afternoon,NA,NA,-79.570395913,43.676336812,0
2019,January,20,Evening,NA,1,-79.399251834,43.639024878,1
2019,January,NA,Night,NA,1,-79.3076362689999,43.736819037,1
2019,January,NA,Night,1,NA,-79.285942291,43.7715872360001,1
2019,January,3,Night,NA,1,-79.5374613389999,43.7206692460001,1
2019,January,12,Afternoon,NA,1,-79.383092247,43.6613701,1
2019,January,16,Afternoon,NA,1,-79.3741298479999,43.6492587880001,1
2019,January,7,Morning,NA,1,-79.4388895009999,43.6915344770001,1
2019,January,22,Evening,NA,NA,-79.571426592,43.6576617310001,0
2019,January,20,Evening,NA,NA,-79.474545816,43.639960924,0
2019,January,NA,Night,NA,NA,-79.562335386,43.6356730140001,0
2019,January,18,Evening,NA,NA,-79.552263789,43.749948783,0
2019,January,5,Night,NA,NA,-79.484258511,43.670707141,0
2019,February,22,Evening,NA,NA,-79.392026904,43.7514671870001,0
2019,February,22,Evening,NA,NA,-79.3433360189999,43.73718331,0
2019,February,15,Afternoon,NA,NA,-79.482585845,43.7290717480001,0
2019,February,1,Night,1,NA,-79.363424158,43.655822895,1
2019,February,6,Morning,1,NA,-79.478971616,43.623695797,1
2019,February,22,Evening,NA,2,-79.5441523599999,43.6976148800001,2
2019,February,13,Afternoon,NA,1,-79.258813936,43.789644068,1
2019,February,19,Evening,NA,NA,-79.445899732,43.719893056,0
2019,February,18,Evening,NA,1,-79.4649721589999,43.705343558,1
2019,February,16,Afternoon,1,NA,-79.194868806,43.7665029940001,1
2019,February,22,Evening,1,NA,-79.555981134,43.7169627530001,1
2019,February,1,Night,NA,1,-79.371002854,43.6582965970001,1
2019,February,3,Night,NA,NA,-79.219034469,43.73516629,0
2019,February,2,Night,NA,1,-79.347326599,43.678452064,1
2019,February,16,Afternoon,NA,NA,-79.566196474,43.651444112,0
2019,February,8,Morning,NA,2,-79.465139958,43.705956057,2
2019,February,13,Afternoon,1,1,-79.580317072,43.734988177,2
2019,February,NA,Night,NA,NA,-79.5051658959999,43.7413562470001,0
2019,February,NA,Night,NA,NA,-79.566188079,43.734223969,0
2019,February,21,Evening,NA,1,-79.5047096439999,43.7157375460001,1
2019,March,22,Evening,NA,1,-79.451574383,43.7405694560001,1
2019,March,3,Night,NA,NA,-79.2770083769999,43.7024143140001,0
